0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
41.0,35.0,33.0,23.0,11.0,14.0,10.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,42.0,33.0,26.0,14.0,14.0,12.0,1.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
39.0,49.0,34.0,21.0,17.0,16.0,12.0,5.0,3.0,5.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
55.0,35.0,32.0,22.0,15.0,13.0,11.0,1.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0
3.0,-0.0,2.0,1.0,1.0,0.0,1.0,-0.0,3.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
54.0,32.0,26.0,22.0,13.0,14.0,11.0,3.0,6.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,30.0,26.0,19.0,12.0,13.0,11.0,0.0,6.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0
53.0,33.0,31.0,23.0,14.0,16.0,12.0,2.0,6.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0
43.0,38.0,35.0,28.0,11.0,15.0,13.0,0.0,6.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.0,37.0,34.0,25.0,11.0,13.0,13.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
36.0,39.0,32.0,24.0,12.0,12.0,11.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
39.0,35.0,33.0,24.0,13.0,13.0,11.0,1.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
55.0,32.0,32.0,21.0,15.0,14.0,12.0,3.0,8.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,44.0,33.0,22.0,12.0,13.0,11.0,0.0,3.0,4.0,5.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,-0.0,2.0,3.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
59.0,40.0,32.0,24.0,16.0,14.0,13.0,1.0,6.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
41.0,41.0,32.0,24.0,12.0,14.0,10.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,37.0,37.0,26.0,12.0,16.0,13.0,1.0,6.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,39.0,37.0,29.0,11.0,14.0,12.0,0.0,6.0,4.0,6.0,5.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,-0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0
43.0,41.0,41.0,30.0,16.0,15.0,13.0,1.0,6.0,5.0,5.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
40.0,43.0,29.0,21.0,15.0,14.0,10.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
53.0,32.0,30.0,23.0,14.0,16.0,11.0,5.0,7.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
48.0,34.0,26.0,20.0,13.0,14.0,10.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54.0,31.0,33.0,26.0,14.0,13.0,12.0,0.0,7.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,38.0,28.0,19.0,16.0,15.0,10.0,1.0,5.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,43.0,34.0,23.0,16.0,14.0,11.0,4.0,5.0,5.0,6.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,-0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0
38.0,40.0,31.0,22.0,13.0,14.0,13.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
44.0,37.0,36.0,29.0,11.0,15.0,12.0,0.0,5.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
52.0,36.0,27.0,22.0,15.0,16.0,11.0,4.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
8.0,7.0,7.0,5.0,4.0,2.0,5.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
32.0,38.0,27.0,17.0,12.0,12.0,10.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
42.0,44.0,35.0,23.0,17.0,15.0,12.0,2.0,4.0,4.0,4.0,6.0,1.0,4.0,3.0,3.0,1.0,0.0,3.0,4.0,0.0,3.0,3.0,0.0,1.0,2.0,-0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
38.0,41.0,29.0,21.0,12.0,13.0,11.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
37.0,38.0,33.0,24.0,13.0,13.0,11.0,0.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
55.0,42.0,32.0,25.0,16.0,16.0,12.0,4.0,6.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,44.0,29.0,18.0,16.0,14.0,10.0,5.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
51.0,35.0,26.0,20.0,12.0,14.0,10.0,0.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0
47.0,47.0,37.0,27.0,17.0,16.0,12.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
53.0,39.0,31.0,24.0,14.0,16.0,12.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,39.0,31.0,20.0,15.0,13.0,10.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
47.0,34.0,23.0,19.0,11.0,14.0,9.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,-0.0,-0.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
47.0,34.0,26.0,18.0,13.0,15.0,10.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0
39.0,37.0,29.0,23.0,12.0,12.0,9.0,1.0,4.0,3.0,5.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,39.0,38.0,29.0,13.0,15.0,13.0,1.0,6.0,4.0,6.0,5.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
3.0,-1.0,1.0,1.0,0.0,0.0,1.0,-0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
49.0,37.0,28.0,22.0,15.0,14.0,11.0,4.0,6.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
41.0,35.0,35.0,23.0,11.0,12.0,10.0,1.0,6.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,46.0,34.0,23.0,16.0,16.0,13.0,3.0,4.0,6.0,4.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
38.0,46.0,36.0,26.0,14.0,15.0,12.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
3.0,8.0,4.0,3.0,1.0,2.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,2.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
37.0,32.0,27.0,19.0,12.0,12.0,10.0,1.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,39.0,31.0,24.0,15.0,17.0,11.0,2.0,5.0,4.0,4.0,6.0,2.0,4.0,3.0,4.0,1.0,-0.0,2.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0
41.0,51.0,38.0,29.0,17.0,16.0,13.0,3.0,4.0,4.0,4.0,6.0,1.0,4.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
53.0,39.0,30.0,24.0,15.0,16.0,11.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,34.0,35.0,26.0,12.0,14.0,12.0,2.0,7.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
36.0,32.0,26.0,19.0,12.0,12.0,10.0,2.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
35.0,37.0,32.0,20.0,16.0,13.0,10.0,5.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0
39.0,44.0,33.0,24.0,12.0,15.0,11.0,2.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,-0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
47.0,36.0,28.0,23.0,13.0,15.0,11.0,4.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,1.0,-0.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62.0,29.0,26.0,20.0,16.0,14.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.0,42.0,33.0,25.0,13.0,14.0,11.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0
38.0,36.0,32.0,22.0,14.0,13.0,11.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,-0.0,2.0,2.0,0.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0
62.0,36.0,31.0,24.0,16.0,16.0,13.0,5.0,7.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
44.0,41.0,34.0,24.0,16.0,16.0,13.0,2.0,5.0,6.0,4.0,5.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
4.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
4.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
4.0,9.0,12.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,41.0,33.0,22.0,17.0,15.0,11.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0
54.0,38.0,29.0,21.0,14.0,16.0,11.0,2.0,5.0,4.0,4.0,6.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
56.0,33.0,31.0,23.0,15.0,15.0,12.0,2.0,8.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0
52.0,36.0,27.0,22.0,13.0,15.0,9.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,30.0,27.0,17.0,10.0,12.0,9.0,0.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0
42.0,33.0,33.0,21.0,15.0,14.0,12.0,4.0,7.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
40.0,31.0,32.0,25.0,10.0,14.0,11.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35.0,37.0,31.0,21.0,14.0,13.0,10.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,-0.0,2.0,2.0,1.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0
54.0,37.0,29.0,22.0,14.0,15.0,12.0,2.0,5.0,5.0,4.0,6.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,41.0,29.0,18.0,13.0,12.0,10.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0
33.0,39.0,31.0,23.0,10.0,11.0,10.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,3.0,-0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,0.0
40.0,38.0,33.0,25.0,14.0,14.0,12.0,3.0,6.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
